alpha,Energy
662,15.240620140443998
663,15.240511901947555
664,15.240407100756267
665,15.240297641885258
666,15.24019178788929
667,15.240085563844785
668,15.239980295532968
669,15.239875533140662
670,15.239772050737985
671,15.239666358074299
672,15.23956166700118
673,15.239459127476508
674,15.239357856796486
675,15.23925619050484
676,15.239152572824851
677,15.239046740656459
678,15.23894298610473
679,15.238837608467389
680,15.238732882188636
681,15.23862877566389
682,15.238526809156381
683,15.238425519314006
684,15.238323703731316
685,15.238221731125538
686,15.238119859588583
687,15.23801637752759
688,15.23791317555969
689,15.237809750570316
690,15.237705490552514
691,15.237602309440055
692,15.237499894112135
693,15.237398938486567
694,15.237297277757849
695,15.237195185178766
696,15.237091736773376
697,15.236987634680629
698,15.236887203055609
699,15.236784779288353
700,15.23668287200776
701,15.236582732467951
702,15.236484494706522
703,15.236392137285971
704,15.236298618315926
705,15.236203595367193
706,15.23610879175793
707,15.236015944802483
708,15.235922679873443
709,15.235828344155543
710,15.235734342060141
711,15.235636560928109
712,15.235540953419699
713,15.23544833196492
714,15.23535435457664
715,15.235262776117905
716,15.23517124638626
717,15.235080712091522
718,15.234991133210922
719,15.234901307301447
720,15.23481354150672
721,15.234724696458677
722,15.234641589401086
723,15.234557053827334
724,15.234469805697707
725,15.234383069200604
726,15.234292826155938
727,15.234206826461334
728,15.234123649396754
729,15.234042437883254
730,15.233961711103023
731,15.23388896909923
732,15.233815554831995
733,15.233741620065725
734,15.233667326743124
735,15.233591700332594
736,15.233518878254097
737,15.233444923767879
738,15.233365717333239
739,15.233288724186693
740,15.233208895645841
741,15.23313226321248
742,15.233054793150533
743,15.23297639448355
744,15.232896470250575
745,15.232816204254997
746,15.232736938915833
747,15.232660861388554
748,15.232583204724515
749,15.232505390061343
750,15.232426100494207
751,15.232346084558264
752,15.232266143160848
753,15.232173215262844
754,15.232081882345787
755,15.231991207087544
756,15.231904896596365
757,15.231817710990304
758,15.23172751660704
759,15.231637250062512
760,15.231545813110664
761,15.231454472655352
762,15.231364540486759
763,15.231273019929276
764,15.231181070185142
765,15.231089196823996
766,15.230996905489732
767,15.23090472275178
768,15.230813857213477
769,15.230722608223974
770,15.230634045176227
771,15.23054506778853
772,15.230457631801102
773,15.230370337240732
774,15.230286920597761
775,15.230204702128512
776,15.23012216633809
777,15.230043280579912
778,15.229966336835208
779,15.229892756252903
780,15.229822127344704
781,15.229754268468602
782,15.229686171209082
783,15.229616882160203
784,15.229546085793714
785,15.229477346014042
786,15.229407808689237
787,15.229339018559319
788,15.229270000176285
789,15.229200402276337
790,15.229127848573297
791,15.229055557968659
792,15.228984659702581
793,15.228913878263395
794,15.228846456670814
795,15.228781049088047
796,15.22873320758604
797,15.228668073840238
798,15.228602456049273
799,15.228536015291436
800,15.228471112915848
801,15.22840886950326
802,15.228347426832444
803,15.228286969496594
804,15.228227770990394
805,15.228169832915293
806,15.22811210120871
807,15.228052696239011
808,15.227993419505461
809,15.227933652824643
810,15.227873877697665
811,15.227811121350472
812,15.227755713714108
813,15.227700713593485
814,15.22764669757645
815,15.227592571180345
816,15.22753981743888
817,15.227486178343202
818,15.227429740195902
819,15.227377201372184
820,15.227326584579991
821,15.227272917845227
822,15.227219069383581
823,15.227167855379056
824,15.227117401292455
825,15.227071477981848
826,15.227022785750998
827,15.226974063839396
828,15.22692480385922
829,15.226877191841432
830,15.226826459279046
831,15.226779674026671
832,15.226734629470709
833,15.226690052128726
834,15.226653278289964
835,15.226618465848432
836,15.22657828805491
837,15.226538006855414
838,15.226499466729095
839,15.226461620957334
840,15.226426561921953
841,15.226399847616257
842,15.226374354062333
843,15.226349857953062
844,15.22631855915283
845,15.226285937355431
846,15.226249483280077
847,15.226211642680067
848,15.226172663575284
849,15.226129439880904
850,15.226087852262944
851,15.226044740166898
852,15.226001875695445
853,15.225960839964678
854,15.225915383642388
855,15.225869573793503
856,15.225832212316854
857,15.22579022641303
858,15.225749808104853
859,15.225709950260223
860,15.225669096260535
861,15.225629637652473
862,15.225590536946504
863,15.225551632909717
864,15.225511048464064
865,15.225470226936274
866,15.225427195519378
867,15.225385572462361
868,15.225342074297355
869,15.225297920421355
870,15.225256307897112
871,15.22521449876247
872,15.225174569182368
873,15.2251354949574
874,15.225081076606623
875,15.225023795232769
876,15.224965677460839
877,15.224906211390818
878,15.224847366526372
879,15.22478816483699
880,15.224727601121169
881,15.224667496773922
882,15.22460857800215
883,15.22454780033231
884,15.224487420756585
885,15.224427487793408
886,15.224368119380394
887,15.22430574210082
888,15.224240234559309
889,15.224174707130068
890,15.224104264580177
891,15.224033872543764
892,15.223967329380004
893,15.22390120168933
894,15.223837930214646
895,15.223774733594926
896,15.223711211617063
897,15.223648657478147
898,15.223586730994775
899,15.22352906505668
900,15.22346841573837
901,15.22340438151397
902,15.223341877962653
903,15.223279606843885
904,15.223217079818054
905,15.223153579697355
906,15.223089838626132
907,15.223026661089536
908,15.222967316941233
909,15.222908902698908
910,15.222849500168229
911,15.222789930322422
912,15.22273004239056
913,15.222670103029172
914,15.222612217940231
915,15.222555357679008
916,15.222497487326153
917,15.222438757298422
918,15.222378759183693
919,15.222315993774064
920,15.222256336761935
921,15.222193250196613
922,15.222128169731343
923,15.222064551228643
924,15.222000350156199
925,15.221936523714565
926,15.221872845241817
927,15.221806509214916
928,15.221738997316455
929,15.22167112897302
930,15.221603233927883
931,15.221535565024721
932,15.221468043736877
933,15.22140005288109
934,15.22133089432705
935,15.221263302416757
936,15.221198209600612
937,15.221134470579479
938,15.221069175662995
939,15.221002267930286
940,15.220935832439368
941,15.220868163509806
942,15.220799883104906
943,15.22073275345246
944,15.220664917522988
945,15.220595708991135
946,15.220529386736729
947,15.22046241186355
948,15.220394565852265
949,15.220326081704137
950,15.220257796866198
951,15.220188001876483
952,15.220118657521343
953,15.220051533332008
954,15.219981664266273
955,15.219911250447948
956,15.219840566364113
957,15.219769866522066
958,15.219699548272034
959,15.219628334610658
960,15.219557582305416
961,15.219485639016003
962,15.219413671255337
963,15.219340852839847
964,15.219267018042535
965,15.219191665184395
966,15.219117201619168
967,15.219042172607468
968,15.218967372897222
969,15.21889255975286
970,15.218818960704011
971,15.218744311758082
972,15.218668974299456
973,15.218593297784281
974,15.218519990788732
975,15.218447498881352
976,15.218373677140757
977,15.218300398393945
978,15.218226287022521
979,15.218152924720753
980,15.218080862484907
981,15.218009724816588
982,15.217939183443
983,15.2178685376899
984,15.217797528046216
985,15.217727685002377
